date,city,excess_deaths,covid_deaths
2020-12-08,Wuhan,NA,0
2020-02-29,New York City,-2.5714285714285716,0
2020-03-01,New York City,0.2857142857142857,0
2020-03-02,New York City,0.2857142857142857,0
2020-03-03,New York City,0.2857142857142857,0
2020-03-04,New York City,0.2857142857142857,0
2020-03-05,New York City,0.2857142857142857,0
2020-03-06,New York City,0.2857142857142857,0
2020-03-07,New York City,0.2857142857142857,0
2020-03-08,New York City,6.428571428571429,0
2020-03-09,New York City,6.428571428571429,0
2020-03-10,New York City,6.428571428571429,0
2020-03-11,New York City,6.428571428571429,1
2020-03-12,New York City,6.428571428571429,0
2020-03-13,New York City,6.428571428571429,0
2020-03-14,New York City,6.428571428571429,2
2020-03-15,New York City,46.57142857142857,4
2020-03-16,New York City,46.57142857142857,8
2020-03-17,New York City,46.57142857142857,8
2020-03-18,New York City,46.57142857142857,20
2020-03-19,New York City,46.57142857142857,24
2020-03-20,New York City,46.57142857142857,47
2020-03-21,New York City,46.57142857142857,44
2020-03-22,New York City,245.42857142857142,49
2020-03-23,New York City,245.42857142857142,82
2020-03-24,New York City,245.42857142857142,95
2020-03-25,New York City,245.42857142857142,124
2020-03-26,New York City,245.42857142857142,186
2020-03-27,New York City,245.42857142857142,218
2020-03-28,New York City,245.42857142857142,273
2020-03-29,New York City,716.8571428571429,290
2020-03-30,New York City,716.8571428571429,325
2020-03-31,New York City,716.8571428571429,385
2020-04-01,New York City,716.8571428571429,447
2020-04-02,New York City,716.8571428571429,497
2020-04-03,New York City,716.8571428571429,498
2020-04-04,New York City,716.8571428571429,510
2020-04-05,New York City,954.1428571428571,578
2020-04-06,New York City,954.1428571428571,576
2020-04-07,New York City,954.1428571428571,598
2020-04-08,New York City,954.1428571428571,568
2020-04-09,New York City,954.1428571428571,559
2020-04-10,New York City,954.1428571428571,539
2020-04-11,New York City,954.1428571428571,542
2020-04-12,New York City,668.8571428571429,571
2020-04-13,New York City,668.8571428571429,570
2020-04-14,New York City,668.8571428571429,507
2020-04-15,New York City,668.8571428571429,453
2020-04-16,New York City,668.8571428571429,413
2020-04-17,New York City,668.8571428571429,384
2020-04-18,New York City,668.8571428571429,390
2020-04-19,New York City,400.57142857142856,399
2020-04-20,New York City,400.57142857142856,363
2020-04-21,New York City,400.57142857142856,323
2020-04-22,New York City,400.57142857142856,311
2020-04-23,New York City,400.57142857142856,330
2020-04-24,New York City,400.57142857142856,314
2020-04-25,New York City,400.57142857142856,264
2020-04-26,New York City,211,245
2020-04-27,New York City,211,269
2020-04-28,New York City,211,229
2020-04-29,New York City,211,237
2020-04-30,New York City,211,224
2020-05-01,New York City,211,210
2020-05-02,New York City,211,190
2020-05-03,New York City,150,177
2020-05-04,New York City,150,158
2020-05-05,New York City,150,151
2020-05-06,New York City,150,151
2020-05-07,New York City,150,142
2020-05-08,New York City,150,131
2020-05-09,New York City,150,99
2020-05-10,New York City,89,103
2020-05-11,New York City,89,104
2020-05-12,New York City,89,90
2020-05-13,New York City,89,83
2020-05-14,New York City,89,70
2020-05-15,New York City,89,86
2020-05-16,New York City,89,83
2020-05-17,New York City,54.714285714285715,77
2020-05-18,New York City,54.714285714285715,59
2020-05-19,New York City,54.714285714285715,55
2020-05-20,New York City,54.714285714285715,79
2020-05-21,New York City,54.714285714285715,45
2020-05-22,New York City,54.714285714285715,65
2020-05-23,New York City,54.714285714285715,60
2020-05-24,New York City,45.285714285714285,48
2020-05-25,New York City,45.285714285714285,47
2020-05-26,New York City,45.285714285714285,38
2020-05-27,New York City,45.285714285714285,48
2020-05-28,New York City,45.285714285714285,38
2020-05-29,New York City,45.285714285714285,43
2020-05-30,New York City,45.285714285714285,52
2020-05-31,New York City,NA,39
2020-06-01,New York City,NA,35
2020-06-02,New York City,NA,37
2020-06-03,New York City,NA,43
2020-06-04,New York City,NA,33
2020-06-05,New York City,NA,28
2020-06-06,New York City,NA,34
2020-06-07,New York City,NA,25
2020-06-08,New York City,NA,39
2020-06-09,New York City,NA,31
2020-06-10,New York City,NA,32
2020-06-11,New York City,NA,21
2020-06-12,New York City,NA,23
2020-06-13,New York City,NA,15
2020-06-14,New York City,NA,23
2020-06-15,New York City,NA,20
2020-06-16,New York City,NA,16
2020-06-17,New York City,NA,19
2020-06-18,New York City,NA,17
2020-06-19,New York City,NA,15
2020-06-20,New York City,NA,17
2020-06-21,New York City,NA,23
2020-06-22,New York City,NA,17
2020-06-23,New York City,NA,19
2020-06-24,New York City,NA,17
2020-06-25,New York City,NA,15
2020-06-26,New York City,NA,17
2020-06-27,New York City,NA,12
2020-06-28,New York City,NA,11
2020-06-29,New York City,NA,16
2020-06-30,New York City,NA,11
2020-07-01,New York City,NA,9
2020-07-02,New York City,NA,15
2020-07-03,New York City,NA,11
2020-07-04,New York City,NA,5
2020-07-05,New York City,NA,8
2020-07-06,New York City,NA,6
2020-07-07,New York City,NA,6
2020-07-08,New York City,NA,14
2020-07-09,New York City,NA,6
2020-07-10,New York City,NA,5
2020-07-11,New York City,NA,8
2020-07-12,New York City,NA,4
2020-07-13,New York City,NA,14
2020-07-14,New York City,NA,10
2020-07-15,New York City,NA,12
2020-07-16,New York City,NA,6
2020-07-17,New York City,NA,11
2020-07-18,New York City,NA,9
2020-07-19,New York City,NA,7
2020-07-20,New York City,NA,7
2020-07-21,New York City,NA,6
2020-07-22,New York City,NA,6
2020-07-23,New York City,NA,8
2020-07-24,New York City,NA,5
2020-07-25,New York City,NA,11
2020-07-26,New York City,NA,7
2020-07-27,New York City,NA,4
2020-07-28,New York City,NA,11
2020-07-29,New York City,NA,5
2020-07-30,New York City,NA,4
2020-07-31,New York City,NA,3
2020-08-01,New York City,NA,6
2020-08-02,New York City,NA,2
2020-08-03,New York City,NA,2
2020-08-04,New York City,NA,4
2020-08-05,New York City,NA,6
2020-08-06,New York City,NA,5
2020-08-07,New York City,NA,2
2020-08-08,New York City,NA,4
2020-08-09,New York City,NA,3
2020-08-10,New York City,NA,5
2020-08-11,New York City,NA,4
2020-08-12,New York City,NA,1
2020-08-13,New York City,NA,3
2020-08-14,New York City,NA,3
2020-08-15,New York City,NA,4
2020-08-16,New York City,NA,5
2020-08-17,New York City,NA,5
2020-08-18,New York City,NA,1
2020-08-19,New York City,NA,1
2020-08-20,New York City,NA,6
2020-08-21,New York City,NA,3
2020-08-22,New York City,NA,5
2020-08-23,New York City,NA,3
2020-08-24,New York City,NA,8
2020-08-25,New York City,NA,4
2020-08-26,New York City,NA,6
2020-08-27,New York City,NA,1
2020-08-28,New York City,NA,5
2020-08-29,New York City,NA,2
2020-08-30,New York City,NA,4
2020-08-31,New York City,NA,1
2020-09-01,New York City,NA,3
2020-09-02,New York City,NA,4
2020-09-03,New York City,NA,5
2020-09-04,New York City,NA,5
2020-09-05,New York City,NA,3
2020-09-06,New York City,NA,7
2020-09-07,New York City,NA,1
2020-09-08,New York City,NA,2
2020-09-09,New York City,NA,1
2020-09-10,New York City,NA,3
2020-09-11,New York City,NA,4
2020-09-12,New York City,NA,4
2020-09-13,New York City,NA,3
2020-09-14,New York City,NA,5
2020-09-15,New York City,NA,3
2020-09-16,New York City,NA,6
2020-09-17,New York City,NA,5
2020-09-18,New York City,NA,3
2020-09-19,New York City,NA,5
2020-09-20,New York City,NA,5
2020-09-21,New York City,NA,3
2020-09-22,New York City,NA,3
2020-09-23,New York City,NA,4
2020-09-24,New York City,NA,3
2020-09-25,New York City,NA,4
2020-09-26,New York City,NA,5
2020-09-27,New York City,NA,2
2020-09-28,New York City,NA,3
2020-09-29,New York City,NA,7
2020-09-30,New York City,NA,8
2020-10-01,New York City,NA,5
2020-10-02,New York City,NA,3
2020-10-03,New York City,NA,5
2020-10-04,New York City,NA,7
2020-10-05,New York City,NA,0
2020-10-06,New York City,NA,3
2020-10-07,New York City,NA,4
2020-10-08,New York City,NA,6
2020-10-09,New York City,NA,2
2020-10-10,New York City,NA,4
2020-10-11,New York City,NA,7
2020-10-12,New York City,NA,8
2020-10-13,New York City,NA,4
2020-10-14,New York City,NA,6
2020-10-15,New York City,NA,8
2020-10-16,New York City,NA,7
2020-10-17,New York City,NA,6
2020-10-18,New York City,NA,4
2020-10-19,New York City,NA,7
2020-10-20,New York City,NA,5
2020-10-21,New York City,NA,5
2020-10-22,New York City,NA,3
2020-10-23,New York City,NA,4
2020-10-24,New York City,NA,1
2020-10-25,New York City,NA,9
2020-10-26,New York City,NA,4
2020-10-27,New York City,NA,8
2020-10-28,New York City,NA,4
2020-10-29,New York City,NA,4
2020-10-30,New York City,NA,10
2020-10-31,New York City,NA,4
2020-11-01,New York City,NA,12
2020-11-02,New York City,NA,10
2020-11-03,New York City,NA,12
2020-11-04,New York City,NA,9
2020-11-05,New York City,NA,9
2020-11-06,New York City,NA,10
2020-11-07,New York City,NA,13
2020-11-08,New York City,NA,7
2020-11-09,New York City,NA,4
2020-11-10,New York City,NA,7
2020-11-11,New York City,NA,9
2020-11-12,New York City,NA,16
2020-11-13,New York City,NA,5
2020-11-14,New York City,NA,9
2020-11-15,New York City,NA,14
2020-11-16,New York City,NA,10
2020-11-17,New York City,NA,10
2020-11-18,New York City,NA,10
2020-11-19,New York City,NA,9
2020-11-20,New York City,NA,7
2020-11-21,New York City,NA,11
2020-11-22,New York City,NA,10
2020-11-23,New York City,NA,13
2020-11-24,New York City,NA,16
2020-11-25,New York City,NA,14
2020-11-26,New York City,NA,7
2020-11-27,New York City,NA,15
2020-11-28,New York City,NA,13
2020-11-29,New York City,NA,15
2020-11-30,New York City,NA,18
2020-12-01,New York City,NA,20
2020-12-02,New York City,NA,27
2020-12-03,New York City,NA,18
2020-12-04,New York City,NA,25
2020-12-05,New York City,NA,23
2020-12-06,New York City,NA,21
2020-12-07,New York City,NA,19
2020-12-08,New York City,NA,22
2020-12-09,New York City,NA,27
2020-12-10,New York City,NA,25
2020-12-11,New York City,NA,30
2020-12-12,New York City,NA,34
2020-12-13,New York City,NA,25
2020-12-14,New York City,NA,30
2020-12-15,New York City,NA,32
2020-12-16,New York City,NA,39
2020-12-17,New York City,NA,34
2020-12-18,New York City,NA,39
2020-12-19,New York City,NA,31
2020-12-20,New York City,NA,29
2020-12-21,New York City,NA,41
2020-12-22,New York City,NA,53
2020-12-23,New York City,NA,39
2020-12-24,New York City,NA,39
2020-12-25,New York City,NA,39
2020-12-26,New York City,NA,36
2020-12-27,New York City,NA,42
2020-12-28,New York City,NA,43
2020-12-29,New York City,NA,50
2020-12-30,New York City,NA,40
2020-12-31,New York City,NA,41
2021-01-01,New York City,NA,37
2021-01-02,New York City,NA,56
2021-01-03,New York City,NA,38
2021-01-04,New York City,NA,61
2021-01-05,New York City,NA,66
2021-01-06,New York City,NA,60
2021-01-07,New York City,NA,52
2021-01-08,New York City,NA,61
2021-01-09,New York City,NA,73
2021-01-10,New York City,NA,52
2021-01-11,New York City,NA,58
2021-01-12,New York City,NA,74
2021-01-13,New York City,NA,67
2021-01-14,New York City,NA,65
2021-01-15,New York City,NA,63
2021-01-16,New York City,NA,66
2021-01-17,New York City,NA,56
2021-01-18,New York City,NA,74
2021-01-19,New York City,NA,81
2021-01-20,New York City,NA,75
2021-01-21,New York City,NA,63
2021-01-22,New York City,NA,79
2021-01-23,New York City,NA,78
2021-01-24,New York City,NA,67
2021-01-25,New York City,NA,65
2021-01-26,New York City,NA,79
2021-01-27,New York City,NA,91
2021-01-28,New York City,NA,86
2021-01-29,New York City,NA,88
2021-01-30,New York City,NA,78
2021-01-31,New York City,NA,74
2021-02-01,New York City,NA,64
2021-02-02,New York City,NA,77
2021-02-03,New York City,NA,76
2021-02-04,New York City,NA,91
2021-02-05,New York City,NA,81
2021-02-06,New York City,NA,77
2021-02-07,New York City,NA,80
2021-02-08,New York City,NA,83
2021-02-09,New York City,NA,71
2021-02-10,New York City,NA,79
2021-02-11,New York City,NA,96
2021-02-12,New York City,NA,81
2021-02-13,New York City,NA,81
2021-02-14,New York City,NA,80
2021-02-15,New York City,NA,82
2021-02-16,New York City,NA,85
2021-02-17,New York City,NA,81
2021-02-18,New York City,NA,54
2021-02-19,New York City,NA,57
2021-02-20,New York City,NA,69
2021-02-21,New York City,NA,59
2021-02-22,New York City,NA,74
2021-02-23,New York City,NA,73
2021-02-24,New York City,NA,79
2021-02-25,New York City,NA,74
2021-02-26,New York City,NA,71
2021-02-27,New York City,NA,65
2021-02-28,New York City,NA,69
2021-03-01,New York City,NA,62
2021-03-02,New York City,NA,54
2021-03-03,New York City,NA,72
2021-03-04,New York City,NA,62
2021-03-05,New York City,NA,55
2021-03-06,New York City,NA,56
2021-03-07,New York City,NA,61
2021-03-08,New York City,NA,71
2021-03-09,New York City,NA,71
2021-03-10,New York City,NA,63
2021-03-11,New York City,NA,58
2021-03-12,New York City,NA,75
2021-03-13,New York City,NA,64
2021-03-14,New York City,NA,42
2021-03-15,New York City,NA,47
2021-03-16,New York City,NA,66
2021-03-17,New York City,NA,47
2021-03-18,New York City,NA,61
2021-03-19,New York City,NA,44
2021-03-20,New York City,NA,50
2021-03-21,New York City,NA,51
2021-03-22,New York City,NA,57
2021-03-23,New York City,NA,54
2021-03-24,New York City,NA,42
2021-03-25,New York City,NA,70
2021-03-26,New York City,NA,64
