area.code,name,date,population,cases,deaths,new.cases,new.deaths,new.cases.7dma,new.deaths.7dma,new.cases.7dma.100k,new.deaths.7dma.100k
E92000001,England,2021-04-27,56287184.380505,3854076,112172,1691,10,1760,12.142857142857142,3.126821885604166,0.021573040606846925
E92000001,England,2021-04-28,56287184.380505,3856093,112185,2017,13,1744.5714285714287,11.571428571428571,3.0994114340095837,0.020557838695936477
E92000001,England,2021-04-29,56287184.380505,3857852,112196,1759,11,1728,11.142857142857142,3.0699705785931806,0.019796437262753642
E92000001,England,2021-04-30,56287184.380505,3859253,112204,1401,8,1703.2857142857142,9.857142857142858,3.026063095946304,0.01751223296320515
E92000001,England,2021-05-01,56287184.380505,3860374,112211,1121,7,1691.4285714285713,9.857142857142858,3.0049976562949126,0.01751223296320515
E92000001,England,2021-05-02,56287184.380505,3861584,112221,1210,10,1610.857142857143,9.571428571428571,2.86185418685654,0.017004632007749928
E92000001,England,2021-05-03,56287184.380505,3863274,112229,1690,8,1555.5714285714287,9.571428571428571,2.7636334019759548,0.017004632007749928
E92000001,England,2021-05-04,56287184.380505,3865311,112238,2037,9,1605,9.428571428571429,2.851448367269708,0.01675083153002232
E92000001,England,2021-05-05,56287184.380505,3867344,112250,2033,12,1607.2857142857142,9.285714285714286,2.8555091749133497,0.016497031052294706
E92000001,England,2021-05-06,56287184.380505,3869137,112257,1793,7,1612.142857142857,8.714285714285714,2.8641383911560885,0.015481829141384261
E92000001,England,2021-05-07,56287184.380505,3870678,112265,1541,8,1632.142857142857,8.714285714285714,2.8996704580379538,0.015481829141384261
E92000001,England,2021-05-08,56287184.380505,3871881,112273,1203,8,1643.857142857143,8.857142857142858,2.9204820972116186,0.015735629619111874
E92000001,England,2021-05-09,56287184.380505,3873725,112280,1844,7,1734.4285714285713,8.428571428571429,3.0813916000909227,0.014974228185929042
E92000001,England,2021-05-10,56287184.380505,3875890,112288,2165,8,1802.2857142857142,8.428571428571429,3.2019468270115383,0.014974228185929042
E92000001,England,2021-05-11,56287184.380505,3877629,112301,1739,13,1759.7142857142858,9,3.126314284648711,0.015989430096839483
E92000001,England,2021-05-12,56287184.380505,3879393,112309,1764,8,1721.2857142857142,8.428571428571429,3.0580419561399834,0.014974228185929042
E92000001,England,2021-05-13,56287184.380505,3881045,112313,1652,4,1701.142857142857,8,3.02225608878039,0.014212826752746209
E92000001,England,2021-05-14,56287184.380505,3882498,112315,1453,2,1688.5714285714287,7.142857142857143,2.9999216467403604,0.012690023886380544
E92000001,England,2021-05-15,56287184.380505,3883745,112322,1247,7,1694.857142857143,7,3.011088867760375,0.012436223408652932
E92000001,England,2021-05-16,56287184.380505,3885263,112327,1518,5,1648.2857142857142,6.714285714285714,2.928349912021174,0.011928622453197708
E92000001,England,2021-05-17,56287184.380505,3887499,112331,2236,4,1658.4285714285713,6.142857142857143,2.946369745939834,0.010913420542287269
E92000001,England,2021-05-18,56287184.380505,3889627,112334,2128,3,1714,4.714285714285714,3.045098131775875,0.00837541576501116
E92000001,England,2021-05-19,56287184.380505,3891783,112337,2156,3,1770,4,3.1445879190450987,0.007106413376373104
E92000001,England,2021-05-20,56287184.380505,3893684,112341,1901,4,1805.5714285714287,4,3.207784237999274,0.007106413376373104
E92000001,England,2021-05-21,56287184.380505,3895466,112347,1782,6,1852.5714285714287,4.571428571428571,3.2912845951716574,0.008121615287283546
E92000001,England,2021-05-22,56287184.380505,3896925,112350,1459,3,1882.857142857143,4,3.345090296449911,0.007106413376373104
E92000001,England,2021-05-23,56287184.380505,3898713,112353,1788,3,1921.4285714285713,3.7142857142857144,3.413616425436366,0.006598812420917883
E92000001,England,2021-05-24,56287184.380505,3899813,112355,1100,2,1759.142857142857,3.4285714285714284,3.1252990827378,0.006091211465462661
E12000007,London,2020-02-11,8961982.04290169,1,NA,1,0,0,0,NA,NA
E12000007,London,2020-02-12,8961982.04290169,1,NA,0,0,0,0,NA,NA
E12000007,London,2020-02-13,8961982.04290169,1,NA,0,0,0,0,NA,NA
E12000007,London,2020-02-14,8961982.04290169,1,NA,0,0,0,0,NA,NA
E12000007,London,2020-02-15,8961982.04290169,1,NA,0,0,0,0,NA,NA
E12000007,London,2020-02-16,8961982.04290169,1,NA,0,0,0,0,NA,NA
E12000007,London,2020-02-17,8961982.04290169,1,NA,0,0,0.14285714285714285,0,0.0015940351383575066,NA
E12000007,London,2020-02-18,8961982.04290169,1,NA,0,0,0,0,0,NA
E12000007,London,2020-02-19,8961982.04290169,1,NA,0,0,0,0,0,NA
E12000007,London,2020-02-20,8961982.04290169,1,NA,0,0,0,0,0,NA
E12000007,London,2020-02-21,8961982.04290169,1,NA,0,0,0,0,0,NA
E12000007,London,2020-02-22,8961982.04290169,1,NA,0,0,0,0,0,NA
E12000007,London,2020-02-23,8961982.04290169,1,NA,0,0,0,0,0,NA
E12000007,London,2020-02-24,8961982.04290169,2,NA,1,0,0.14285714285714285,0,0.0015940351383575066,NA
E12000007,London,2020-02-25,8961982.04290169,5,NA,3,0,0.5714285714285714,0,0.006376140553430026,NA
E12000007,London,2020-02-26,8961982.04290169,7,NA,2,0,0.8571428571428571,0,0.009564210830145041,NA
E12000007,London,2020-02-27,8961982.04290169,9,NA,2,0,1.1428571428571428,0,0.012752281106860053,NA
E12000007,London,2020-02-28,8961982.04290169,12,NA,3,0,1.5714285714285714,0,0.017534386521932573,NA
E12000007,London,2020-02-29,8961982.04290169,13,NA,1,0,1.7142857142857142,0,0.019128421660290083,NA
E12000007,London,2020-03-01,8961982.04290169,17,NA,4,0,2.2857142857142856,0,0.025504562213720106,NA
E12000007,London,2020-03-02,8961982.04290169,29,NA,12,0,3.857142857142857,0,0.043038948735652685,NA
E12000007,London,2020-03-03,8961982.04290169,35,NA,6,0,4.285714285714286,0,0.047821054150725205,NA
E12000007,London,2020-03-04,8961982.04290169,53,NA,18,0,6.571428571428571,0,0.0733256163644453,NA
E12000007,London,2020-03-05,8961982.04290169,67,NA,14,0,8.285714285714286,0,0.0924540380247354,NA
E12000007,London,2020-03-06,8961982.04290169,91,NA,24,0,11.285714285714286,0,0.12592877593024304,NA
E12000007,London,2020-03-07,8961982.04290169,106,NA,15,0,13.285714285714286,0,0.14824526786724812,NA
E12000007,London,2020-03-08,8961982.04290169,128,NA,22,0,15.857142857142858,0,0.17693790035768325,NA
E12000007,London,2020-03-09,8961982.04290169,181,2,53,2,21.714285714285715,0,0.2422933410303411,NA
E12000007,London,2020-03-10,8961982.04290169,273,3,92,1,34,0,0.3793803629290866,NA
E12000007,London,2020-03-11,8961982.04290169,456,7,183,4,57.57142857142857,0,0.6423961607580752,NA
E12000007,London,2020-03-12,8961982.04290169,620,13,164,6,79,0,0.88150143151170135,NA
E12000007,London,2020-03-13,8961982.04290169,755,19,135,6,94.85714285714286,0,1.0584393318693845,NA
E12000007,London,2020-03-14,8961982.04290169,905,30,150,11,114.14285714285714,0,1.273634075547648,NA
E12000007,London,2020-03-15,8961982.04290169,1070,39,165,9,134.57142857142858,5.571428571428571,1.5015811003327715,0.062167370395942764
E12000007,London,2020-03-16,8961982.04290169,1303,55,233,16,160.28571428571428,7.571428571428571,1.7885074252371225,0.08448386233294786
E12000007,London,2020-03-17,8961982.04290169,1614,78,311,23,191.57142857142858,10.714285714285714,2.1376011205374166,0.11955263537681297
E12000007,London,2020-03-18,8961982.04290169,1969,104,355,26,216.14285714285714,13.857142857142858,2.4117751643349075,0.15462140842067817
E12000007,London,2020-03-19,8961982.04290169,2301,129,332,25,240.14285714285714,16.571428571428573,2.679573067578969,0.1849080760494708
E12000007,London,2020-03-20,8961982.04290169,2727,174,426,45,281.7142857142857,22.142857142857142,3.1434372928410035,0.24707544644541354
E12000007,London,2020-03-21,8961982.04290169,3077,220,350,46,310.2857142857143,27.142857142857142,3.4622443205125046,0.3028666762879263
E12000007,London,2020-03-22,8961982.04290169,3514,273,437,53,349.14285714285717,33.42857142857143,3.895821878145747,0.3730042223756566
E12000007,London,2020-03-23,8961982.04290169,4201,329,687,56,414,39.142857142857146,4.619513830960055,0.4367656279099569
E12000007,London,2020-03-24,8961982.04290169,4834,417,633,88,460,48.42857142857143,5.132793145511172,0.5403779119031948
E12000007,London,2020-03-25,8961982.04290169,5594,533,760,116,517.8571428571429,61.285714285714285,5.778377376545963,0.6838410743553703
E12000007,London,2020-03-26,8961982.04290169,6360,656,766,123,579.8571428571429,75.28571428571429,6.470188626593121,0.8400565179144062
E12000007,London,2020-03-27,8961982.04290169,7176,782,816,126,635.5714285714286,86.85714285714286,7.091862330552548,0.9691733641213643
E12000007,London,2020-03-28,8961982.04290169,7752,902,576,120,667.8571428571429,97.42857142857143,7.452114271821344,1.0871319643598196
E12000007,London,2020-03-29,8961982.04290169,8349,1043,597,141,690.7142857142857,110,7.707159893958545,1.2274070565352801
E12000007,London,2020-03-30,8961982.04290169,9217,1195,868,152,716.5714285714286,123.71428571428571,7.995680254001255,1.3804344298176008
E12000007,London,2020-03-31,8961982.04290169,10152,1373,935,178,759.7142857142857,136.57142857142858,8.47707886578522,1.5238975922697766
E12000007,London,2020-04-01,8961982.04290169,11131,1562,979,189,791,147,8.826172561085516,1.6402621573698744
E12000007,London,2020-04-02,8961982.04290169,12201,1757,1070,195,834.4285714285714,157.28571428571428,9.310759243146197,1.755032687331615
E12000007,London,2020-04-03,8961982.04290169,13182,1947,981,190,858,166.42857142857142,9.573775040975185,1.8570509361864953
E12000007,London,2020-04-04,8961982.04290169,13949,2172,767,225,885.2857142857143,181.42857142857142,9.87823575240147,2.0244246257140337
E12000007,London,2020-04-05,8961982.04290169,14582,2368,633,196,890.4285714285714,189.28571428571428,9.93562101738234,2.1120965583236964
E12000007,London,2020-04-06,8961982.04290169,15440,2563,858,195,889,195.42857142857142,9.919680665998765,2.180640069273069
E12000007,London,2020-04-07,8961982.04290169,16391,2784,951,221,891.2857142857143,201.57142857142858,9.945185228212486,2.2491835802224425
E12000007,London,2020-04-08,8961982.04290169,17265,3016,874,232,876.2857142857143,207.71428571428572,9.777811538684947,2.317727091171815
E12000007,London,2020-04-09,8961982.04290169,18065,3214,800,198,837.7142857142857,208.14285714285714,9.347422051328419,2.3225091965868874
E12000007,London,2020-04-10,8961982.04290169,18684,3387,619,173,786,205.71428571428572,8.770381331243003,2.2954105992348097
E12000007,London,2020-04-11,8961982.04290169,19203,3552,519,165,750.5714285714286,197.14285714285714,8.375060616930341,2.1997684909333595
E12000007,London,2020-04-12,8961982.04290169,19704,3721,501,169,731.7142857142857,193.28571428571428,8.16464797866715,2.1567295421977066
E12000007,London,2020-04-13,8961982.04290169,20300,3891,596,170,694.2857142857143,189.71428571428572,7.747010772417483,2.116878663738769
E12000007,London,2020-04-14,8961982.04290169,20895,4034,595,143,643.4285714285714,178.57142857142858,7.1795342631622106,1.9925439229468835
E12000007,London,2020-04-15,8961982.04290169,21554,4179,659,145,612.7142857142857,166.14285714285714,6.836816708415346,1.8538628659097802
E12000007,London,2020-04-16,8961982.04290169,22128,4319,574,140,580.4285714285714,157.85714285714286,6.47656476714655,1.761408827885045
E12000007,London,2020-04-17,8961982.04290169,22707,4428,579,109,574.7142857142857,148.71428571428572,6.412803361612249,1.6593905790301646
E12000007,London,2020-04-18,8961982.04290169,23107,4544,400,116,557.7142857142857,141.71428571428572,6.223113180147706,1.5812828572506468
E12000007,London,2020-04-19,8961982.04290169,23502,4659,395,115,542.5714285714286,134,6.054145455481811,1.4952049597793413
E12000007,London,2020-04-20,8961982.04290169,23933,4756,431,97,519,123.57142857142857,5.791129657652823,1.3788403946792434
E12000007,London,2020-04-21,8961982.04290169,24399,4859,466,103,500.57142857142856,117.85714285714286,5.585499124804703,1.3150789891449433
E12000007,London,2020-04-22,8961982.04290169,24798,4970,399,111,463.42857142857144,113,5.1710499888317525,1.260881794440788
E12000007,London,2020-04-23,8961982.04290169,25316,5047,518,77,455.42857142857144,104,5.081784021083732,1.160457580724265
E12000007,London,2020-04-24,8961982.04290169,25693,5122,377,75,426.57142857142856,99.14285714285714,4.759788923135515,1.1062603860201097
E12000007,London,2020-04-25,8961982.04290169,26026,5182,333,60,417,91.14285714285714,4.652988568865562,1.0169944182720894
E12000007,London,2020-04-26,8961982.04290169,26337,5246,311,64,405,83.85714285714286,4.519089617243532,0.9356986262158566
E12000007,London,2020-04-27,8961982.04290169,26755,5299,418,53,403.14285714285717,77.57142857142857,4.498367160444885,0.8655610801281262
E12000007,London,2020-04-28,8961982.04290169,27067,5358,312,59,381.14285714285717,71.28571428571429,4.252885749137829,0.7954235340403959
E12000007,London,2020-04-29,8961982.04290169,27495,5409,428,51,385.2857142857143,62.714285714285715,4.299112768150196,0.6997814257389455
E12000007,London,2020-04-30,8961982.04290169,27919,5453,424,44,371.85714285714283,58,4.14927346514459,0.6471782661731478
E12000007,London,2020-05-01,8961982.04290169,28273,5496,354,43,368.57142857142856,53.42857142857143,4.112610656962367,0.5961691417457076
E12000007,London,2020-05-02,8961982.04290169,28520,5549,247,53,356.2857142857143,52.42857142857143,3.9755236350636216,0.585010895777205
E12000007,London,2020-05-03,8961982.04290169,28687,5592,167,43,335.7142857142857,49.42857142857143,3.7459825751401414,0.5515361578716973
E12000007,London,2020-05-04,8961982.04290169,28935,5630,248,38,311.42857142857144,47.285714285714285,3.474996601619365,0.5276256307963347
E12000007,London,2020-05-05,8961982.04290169,29151,5663,216,33,297.7142857142857,43.57142857142857,3.321969228337044,0.4861807171990396
E12000007,London,2020-05-06,8961982.04290169,29417,5705,266,42,274.57142857142856,42.285714285714285,3.0637355359231275,0.47183440095382195
E12000007,London,2020-05-07,8961982.04290169,29690,5733,273,28,253,40,2.8230362300311445,0.44632983874010185
E12000007,London,2020-05-08,8961982.04290169,29896,5762,206,29,231.85714285714286,38,2.5871190295542337,0.4240133468030968
E12000007,London,2020-05-09,8961982.04290169,30025,5787,129,25,215,34,2.399022883228048,0.3793803629290866
E12000007,London,2020-05-10,8961982.04290169,30151,5814,126,27,209.14285714285714,31.714285714285715,2.33366744255539,0.3538758007153665
E12000007,London,2020-05-11,8961982.04290169,30313,5837,162,23,196.85714285714286,29.571428571428573,2.196580420656644,0.32996527364000394
E12000007,London,2020-05-12,8961982.04290169,30508,5852,195,15,193.85714285714286,27,2.163105682751137,0.3012726411495688
E12000007,London,2020-05-13,8961982.04290169,30712,5864,204,12,185,22.714285714285715,2.0642755041729712,0.2534515869988436
E12000007,London,2020-05-14,8961982.04290169,30870,5882,158,18,168.57142857142858,21.285714285714285,1.880961463261858,0.23751123561526852
E12000007,London,2020-05-15,8961982.04290169,31002,5899,132,17,158,19.571428571428573,1.7630028630234027,0.21838281395497844
E12000007,London,2020-05-16,8961982.04290169,31076,5909,74,10,150.14285714285714,17.428571428571427,1.6753309304137398,0.19447228687961582
E12000007,London,2020-05-17,8961982.04290169,31154,5924,78,15,143.28571428571428,15.714285714285714,1.5988172437725794,0.17534386521932574
E12000007,London,2020-05-18,8961982.04290169,31267,5937,113,13,136.28571428571428,14.285714285714286,1.5207095219930613,0.1594035138357507
E12000007,London,2020-05-19,8961982.04290169,31396,5956,129,19,126.85714285714286,14.857142857142858,1.415503202861466,0.16577965438918071
E12000007,London,2020-05-20,8961982.04290169,31537,5972,141,16,117.85714285714286,15.428571428571429,1.3150789891449433,0.17215579494261074
E12000007,London,2020-05-21,8961982.04290169,31693,5984,156,12,117.57142857142857,14.571428571428571,1.3118909188682282,0.1625915841124657
E12000007,London,2020-05-22,8961982.04290169,31775,5992,82,8,110.42857142857143,13.285714285714286,1.2321891619503529,0.14824526786724812
E12000007,London,2020-05-23,8961982.04290169,31840,5998,65,6,109.14285714285714,12.714285714285714,1.2178428457051351,0.1418691273138181
E12000007,London,2020-05-24,8961982.04290169,31890,6004,50,6,105.14285714285714,11.428571428571429,1.1732098618311249,0.12752281106860053
E12000007,London,2020-05-25,8961982.04290169,31947,6013,57,9,97.14285714285714,10.857142857142858,1.0839438940831045,0.12114667051517054
E12000007,London,2020-05-26,8961982.04290169,32013,6023,66,10,88.14285714285714,9.571428571428571,0.9835196803665818,0.10680035426995295
E12000007,London,2020-05-27,8961982.04290169,32097,6031,84,8,80,8.428571428571429,0.8926596774802037,0.0940480731630929
E12000007,London,2020-05-28,8961982.04290169,32172,6040,75,9,68.42857142857143,8,0.7635428312732458,0.08926596774802038
E12000007,London,2020-05-29,8961982.04290169,32228,6045,56,5,64.71428571428571,7.571428571428571,0.7220979176759506,0.08448386233294786
E12000007,London,2020-05-30,8961982.04290169,32267,6052,39,7,61,7.714285714285714,0.6806530040786555,0.08607789747130537
E12000007,London,2020-05-31,8961982.04290169,32305,6057,38,5,59.285714285714285,7.571428571428571,0.6615245824183653,0.08448386233294786
E12000007,London,2020-06-01,8961982.04290169,32354,6063,49,6,58.142857142857146,7.142857142857143,0.6487723013115053,0.07970175691787534
E12000007,London,2020-06-02,8961982.04290169,32403,6070,49,7,55.714285714285715,6.714285714285714,0.6216737039594277,0.07491965150280282
E12000007,London,2020-06-03,8961982.04290169,32482,6076,79,6,55,6.428571428571429,0.6137035282676401,0.0717315812260878
E12000007,London,2020-06-04,8961982.04290169,32540,6082,58,6,52.57142857142857,6,0.5866049309155624,0.06694947581101529
E12000007,London,2020-06-05,8961982.04290169,32585,6084,45,2,51,5.571428571428571,0.5690705443936299,0.062167370395942764
E12000007,London,2020-06-06,8961982.04290169,32632,6087,47,3,52.142857142857146,5,0.58182282550049,0.05579122984251273
E12000007,London,2020-06-07,8961982.04290169,32677,6092,45,5,53.142857142857146,5,0.5929810714689925,0.05579122984251273
E12000007,London,2020-06-08,8961982.04290169,32734,6100,57,8,54.285714285714285,5.285714285714286,0.6057333525758526,0.058979300119227744
E12000007,London,2020-06-09,8961982.04290169,32805,6102,71,2,57.42857142857143,4.571428571428571,0.6408021256197177,0.05100912442744021
E12000007,London,2020-06-10,8961982.04290169,32857,6107,52,5,53.57142857142857,4.428571428571429,0.5977631768840651,0.04941508928908271
E12000007,London,2020-06-11,8961982.04290169,32904,6112,47,5,52,4.285714285714286,0.5802287903621325,0.047821054150725205
E12000007,London,2020-06-12,8961982.04290169,32957,6117,53,5,53.142857142857146,4.714285714285714,0.5929810714689925,0.052603159565797725
E12000007,London,2020-06-13,8961982.04290169,32996,6118,39,1,52,4.428571428571429,0.5802287903621325,0.04941508928908271
E12000007,London,2020-06-14,8961982.04290169,33027,6120,31,2,50,4,0.5579122984251274,0.04463298387401019
E12000007,London,2020-06-15,8961982.04290169,33068,6122,41,2,47.714285714285715,3.142857142857143,0.5324077362114072,0.035068773043865145
E12000007,London,2020-06-16,8961982.04290169,33115,6123,47,1,44.285714285714285,3,0.4941508928908271,0.033474737905507645
E12000007,London,2020-06-17,8961982.04290169,33157,6124,42,1,42.857142857142854,2.4285714285714284,0.4782105415072519,0.027098597352077616
E12000007,London,2020-06-18,8961982.04290169,33203,6124,46,0,42.714285714285715,1.7142857142857142,0.47661650636889447,0.019128421660290083
E12000007,London,2020-06-19,8961982.04290169,33240,6126,37,2,40.42857142857143,1.2857142857142858,0.4511119441551744,0.014346316245217561
E12000007,London,2020-06-20,8961982.04290169,33269,6128,29,2,39,1.4285714285714286,0.43517159277159934,0.015940351383575066
E12000007,London,2020-06-21,8961982.04290169,33296,6130,27,2,38.42857142857143,1.4285714285714286,0.4287954522181694,0.015940351383575066
E12000007,London,2020-06-22,8961982.04290169,33347,6133,51,3,39.857142857142854,1.5714285714285714,0.44473580360174436,0.017534386521932573
E12000007,London,2020-06-23,8961982.04290169,33395,6133,48,0,40,1.4285714285714286,0.44632983874010185,0.015940351383575066
E12000007,London,2020-06-24,8961982.04290169,33441,6137,46,4,40.57142857142857,1.8571428571428572,0.4527059792935319,0.02072245679864759
E12000007,London,2020-06-25,8961982.04290169,33498,6138,57,1,42.142857142857146,2,0.4702403658154645,0.022316491937005096
E12000007,London,2020-06-26,8961982.04290169,33546,6138,48,0,43.714285714285715,1.7142857142857142,0.48777475233739703,0.019128421660290083
E12000007,London,2020-06-27,8961982.04290169,33578,6138,32,0,44.142857142857146,1.4285714285714286,0.49255685775246966,0.015940351383575066
E12000007,London,2020-06-28,8961982.04290169,33600,6139,22,1,43.42857142857143,1.2857142857142858,0.4845866820606822,0.014346316245217561
E12000007,London,2020-06-29,8961982.04290169,33658,6140,58,1,44.42857142857143,1,0.49574492802918463,0.011158245968502548
E12000007,London,2020-06-30,8961982.04290169,33710,6141,52,1,45,1.1428571428571428,0.5021210685826146,0.012752281106860053
E12000007,London,2020-07-01,8961982.04290169,33752,6142,42,1,44.42857142857143,0.7142857142857143,0.49574492802918463,0.007970175691787533
E12000007,London,2020-07-02,8961982.04290169,33792,6144,40,2,42,0.8571428571428571,0.468646330677107,0.009564210830145041
E12000007,London,2020-07-03,8961982.04290169,33830,6145,38,1,40.57142857142857,1,0.4527059792935319,0.011158245968502548
E12000007,London,2020-07-04,8961982.04290169,33862,6146,32,1,40.57142857142857,1.1428571428571428,0.4527059792935319,0.012752281106860053
E12000007,London,2020-07-05,8961982.04290169,33913,6149,51,3,44.714285714285715,1.4285714285714286,0.49893299830589966,0.015940351383575066
E12000007,London,2020-07-06,8961982.04290169,33967,6151,54,2,44.142857142857146,1.5714285714285714,0.49255685775246966,0.017534386521932573
E12000007,London,2020-07-07,8961982.04290169,34027,6152,60,1,45.285714285714285,1.5714285714285714,0.5053091388593296,0.017534386521932573
E12000007,London,2020-07-08,8961982.04290169,34084,6155,57,3,47.42857142857143,1.8571428571428572,0.5292196659346923,0.02072245679864759
E12000007,London,2020-07-09,8961982.04290169,34138,6157,54,2,49.42857142857143,1.8571428571428572,0.5515361578716973,0.02072245679864759
E12000007,London,2020-07-10,8961982.04290169,34179,6157,41,0,49.857142857142854,1.7142857142857142,0.5563182632867698,0.019128421660290083
E12000007,London,2020-07-11,8961982.04290169,34199,6160,20,3,48.142857142857146,2,0.5371898416264798,0.022316491937005096
E12000007,London,2020-07-12,8961982.04290169,34237,6161,38,1,46.285714285714285,1.7142857142857142,0.5164673848278322,0.019128421660290083
E12000007,London,2020-07-13,8961982.04290169,34322,6162,85,1,50.714285714285715,1.5714285714285714,0.565882474116915,0.017534386521932573
E12000007,London,2020-07-14,8961982.04290169,34384,6162,62,0,51,1.4285714285714286,0.5690705443936299,0.015940351383575066
E12000007,London,2020-07-15,8961982.04290169,34460,6163,76,1,53.714285714285715,1.1428571428571428,0.5993572120224225,0.012752281106860053
E12000007,London,2020-07-16,8961982.04290169,34530,6163,70,0,56,0.8571428571428571,0.6248617742361426,0.009564210830145041
E12000007,London,2020-07-17,8961982.04290169,34578,6165,48,2,57,1.1428571428571428,0.6360200202046452,0.012752281106860053
E12000007,London,2020-07-18,8961982.04290169,34625,6165,47,0,60.857142857142854,0.7142857142857143,0.6790589689402978,0.007970175691787533
E12000007,London,2020-07-19,8961982.04290169,34666,6165,41,0,61.285714285714285,0.5714285714285714,0.6838410743553703,0.006376140553430026
E12000007,London,2020-07-20,8961982.04290169,34763,6165,97,0,63,0.42857142857142855,0.7029694960156605,0.004782105415072521
E12000007,London,2020-07-21,8961982.04290169,34844,6165,81,0,65.71428571428571,0.42857142857142855,0.733256163644453,0.004782105415072521
E12000007,London,2020-07-22,8961982.04290169,34924,6165,80,0,66.28571428571429,0.2857142857142857,0.7396323041978832,0.003188070276715013
E12000007,London,2020-07-23,8961982.04290169,34995,6167,71,2,66.42857142857143,0.5714285714285714,0.7412263393362407,0.006376140553430026
E12000007,London,2020-07-24,8961982.04290169,35078,6167,83,0,71.42857142857143,0.2857142857142857,0.7970175691787534,0.003188070276715013
E12000007,London,2020-07-25,8961982.04290169,35134,6167,56,0,72.71428571428571,0.2857142857142857,0.8113638854239709,0.003188070276715013
E12000007,London,2020-07-26,8961982.04290169,35199,6167,65,0,76.14285714285714,0.2857142857142857,0.8496207287445511,0.003188070276715013
E12000007,London,2020-07-27,8961982.04290169,35299,6168,100,1,76.57142857142857,0.42857142857142855,0.8544028341596236,0.004782105415072521
E12000007,London,2020-07-28,8961982.04290169,35399,6168,100,0,79.28571428571429,0.42857142857142855,0.8846895017884163,0.004782105415072521
E12000007,London,2020-07-29,8961982.04290169,35498,6168,99,0,82,0.42857142857142855,0.9149761694172089,0.004782105415072521
E12000007,London,2020-07-30,8961982.04290169,35600,6168,102,0,86.42857142857143,0.14285714285714285,0.9643912587062917,0.0015940351383575066
E12000007,London,2020-07-31,8961982.04290169,35673,6170,73,2,85,0.42857142857142855,0.9484509073227165,0.004782105415072521
E12000007,London,2020-08-01,8961982.04290169,35731,6172,58,2,85.28571428571429,0.7142857142857143,0.9516389775994316,0.007970175691787533
E12000007,London,2020-08-02,8961982.04290169,35806,6173,75,1,86.71428571428571,0.8571428571428571,0.9675793289830066,0.009564210830145041
E12000007,London,2020-08-03,8961982.04290169,35893,6173,87,0,84.85714285714286,0.7142857142857143,0.946856872184359,0.007970175691787533
E12000007,London,2020-08-04,8961982.04290169,35997,6173,104,0,85.42857142857143,0.7142857142857143,0.9532330127377889,0.007970175691787533
E12000007,London,2020-08-05,8961982.04290169,36110,6173,113,0,87.42857142857143,0.7142857142857143,0.9755495046747941,0.007970175691787533
E12000007,London,2020-08-06,8961982.04290169,36214,6173,104,0,87.71428571428571,0.7142857142857143,0.9787375749515091,0.007970175691787533
E12000007,London,2020-08-07,8961982.04290169,36335,6173,121,0,94.57142857142857,0.42857142857142855,1.0552512615926695,0.004782105415072521
E12000007,London,2020-08-08,8961982.04290169,36390,6174,55,1,94.14285714285714,0.2857142857142857,1.050469156177597,0.003188070276715013
E12000007,London,2020-08-09,8961982.04290169,36457,6174,67,0,93,0.14285714285714285,1.037716875070737,0.0015940351383575066
E12000007,London,2020-08-10,8961982.04290169,36600,6174,143,0,101,0.14285714285714285,1.1269828428187574,0.0015940351383575066
E12000007,London,2020-08-11,8961982.04290169,36749,6175,149,1,107.42857142857143,0.2857142857142857,1.198714424044845,0.003188070276715013
E12000007,London,2020-08-12,8961982.04290169,36909,6175,160,0,114.14285714285714,0.2857142857142857,1.273634075547648,0.003188070276715013
E12000007,London,2020-08-13,8961982.04290169,37033,6177,124,2,117,0.5714285714285714,1.305514778314798,0.006376140553430026
E12000007,London,2020-08-14,8961982.04290169,37159,6177,126,0,117.71428571428571,0.5714285714285714,1.3134849540065854,0.006376140553430026
E12000007,London,2020-08-15,8961982.04290169,37265,6177,106,0,125,0.42857142857142855,1.3947807460628185,0.004782105415072521
E12000007,London,2020-08-16,8961982.04290169,37353,6177,88,0,128,0.42857142857142855,1.4282554839683261,0.004782105415072521
E12000007,London,2020-08-17,8961982.04290169,37542,6179,189,2,134.57142857142858,0.7142857142857143,1.5015811003327715,0.007970175691787533
E12000007,London,2020-08-18,8961982.04290169,37723,6180,181,1,139.14285714285714,0.7142857142857143,1.5525902247602115,0.007970175691787533
E12000007,London,2020-08-19,8961982.04290169,37874,6180,151,0,137.85714285714286,0.7142857142857143,1.5382439085149942,0.007970175691787533
E12000007,London,2020-08-20,8961982.04290169,38078,6181,204,1,149.28571428571428,0.5714285714285714,1.6657667195835946,0.006376140553430026
E12000007,London,2020-08-21,8961982.04290169,38244,6181,166,0,155,0.5714285714285714,1.7295281251178949,0.006376140553430026
E12000007,London,2020-08-22,8961982.04290169,38363,6182,119,1,156.85714285714286,0.7142857142857143,1.7502505819165426,0.007970175691787533
E12000007,London,2020-08-23,8961982.04290169,38507,6182,144,0,164.85714285714286,0.7142857142857143,1.839516549664563,0.007970175691787533
E12000007,London,2020-08-24,8961982.04290169,38702,6182,195,0,165.71428571428572,0.42857142857142855,1.849080760494708,0.004782105415072521
E12000007,London,2020-08-25,8961982.04290169,38873,6183,171,1,164.28571428571428,0.42857142857142855,1.833140409111133,0.004782105415072521
